feature_1,feature_2,feature_3,feature_4,target
50.870470682381715,102.98589543360205,81.9186835566692,21.11539323627337,317.5786940292581
47.009926495341325,90.99674684261808,78.73500185452244,44.01816354738898,382.1123643372269
50.91760776535502,101.04703127485028,111.94656970146285,37.48542714517969,336.7866253939264
30.124310853991073,94.2202960470736,88.43489893721492,40.17244075995327,312.7929056573515
47.80328112162488,101.70276017876873,,35.773376512345884,392.34604854781753
53.57112571511746,109.9319601178157,63.53351471279489,20.967585830262166,366.4930247682385
64.77894044741517,123.79025224218029,55.722644156909126,25.80383786976181,459.10151385769854
44.81729781726352,81.43276751759726,,33.914996489823345,322.0358733860138
41.91506397106812,131.995500619844,65.92379105658836,20.222977528864437,375.15187413159913
44.982429564154636,70.71868300716247,57.932955484827914,35.703987441379105,341.53470787374357
59.15402117702074,97.72322357446625,67.24112538908969,28.077396814734918,387.27605078192965
,108.82475809726864,62.02142395662726,27.00143353960322,390.6891872538645
,104.2148780160255,95.24569962087078,35.68767974562793,345.37239362370696
55.13267433113356,90.65950720269109,85.5796770833934,33.55410649188832,358.1074656441605
50.9707754934804,96.87816624464087,74.90432830420059,27.112270673447362,346.86366011319836
59.68644990532889,92.6049859801175,92.75932966668032,39.27463842691398,384.7652510393936
42.979469061226474,91.15952864583683,75.92841969177142,21.35149337920082,288.104181902445
46.723378534022316,112.74403145531537,64.66458958406083,34.92748485555411,414.2177315110513
46.078918468678424,105.35523228947571,93.27748892723588,34.74481006374707,354.9210218043088
35.364850518678814,89.60635607109019,81.46692052421591,27.52362848548808,276.4449462917935
52.96120277064576,113.49399813149876,,32.60906417793694,421.6427016629745
52.610552721798896,104.60949281314915,72.7159358629967,19.991091388917575,338.67467398503686
50.05113456642461,112.1929317825844,64.4925809593829,37.392216153655205,433.4018052725308
47.65412866624853,109.44443262885419,58.40640322842797,28.520782908456088,384.2400996927002
35.84629257949586,87.56507483616892,86.1141305703797,25.818215835847685,258.6140614430111
45.79354677234641,91.59728439704546,97.91299968564157,38.392073806695116,325.3073107478114
46.572854834732304,111.20940407684893,,24.365250475657927,372.4163150039451
41.97722730778381,109.15555398150197,81.75563084028686,18.732309629091525,302.93084145532765
48.387142883339905,99.68647609053778,67.19228917053807,17.54696661180877,314.8893088626227
54.040508568145384,101.75991074963173,69.15449539482364,34.84807961076512,401.53410529530544
68.8618590121053,119.16497343682637,67.89127290913358,19.756565180029735,415.3055945614877
51.74577812831839,91.12642916746255,64.6321107638422,44.03835345587492,420.4267082277527
52.57550390722764,108.20646071755057,75.58225953533793,13.344564736930224,317.3717237072035
,96.9671102134916,65.02859860306755,43.571650946320304,429.2608224512054
30.812287847009586,96.7347819515917,78.24548190935806,31.688139737620947,293.75187235589385
49.73486124550783,116.48165277980786,74.39714268661035,29.22629510503686,388.5731073246908
50.60230209941027,112.38124523482045,72.13262343760309,25.640647305528404,372.17996925213447
74.63242112485287,112.20264454000957,64.10923605550083,33.19308891481657,492.7983204294101
48.076390352188774,119.58218210731494,68.07874403318,29.698922380601214,399.5946310818963
53.015473423336125,100.31505762449139,,38.82641505613217,390.28026130750794
49.65288230294757,110.22929456942445,81.01100625149257,30.913821189296318,374.5954939762207
38.31321962380468,95.34599865109816,63.269337062417385,31.202414091695022,336.4703525625461
61.42822814515021,104.86249528732664,76.1919876651507,27.09110230228915,385.8539346487819
,98.04785418448473,84.01664548046146,29.54443501023146,361.7769211342978
57.910319470430466,101.45493947489078,54.967136626543535,32.46241415113647,429.4079477751024
40.906125452052606,108.92735538155371,81.52032230855922,16.318652858746994,278.43463859435906
64.02794310936099,87.72668975149791,67.04851489264983,19.214516623154296,344.48735135545564
35.98148937207719,131.3858091352819,81.8471840231179,35.94611275218172,388.22915728614953
,84.90973927750447,65.84089012148979,31.366923505023536,370.1067833515007
71.90455625809979,81.78717080818402,53.34141479202577,28.528133309178568,405.7724869154241
40.09463674869312,117.37166310250102,55.46949074540205,30.147471464523147,389.61827695471305
44.33702270397228,111.87494040944404,75.57701935993659,32.78065364289337,376.40409383779615
,109.36179725578234,78.11667002065778,25.68192255752511,365.0934408094794
,109.4251826389642,64.1482004987471,23.773562196781498,352.2892923880828
34.493365689338674,99.81629840729629,,31.56676204078145,302.6090801542757
50.68562974806027,86.54118442771252,55.06175925277248,22.173017779079743,340.64447568396906
39.37696286273895,101.1370683729059,74.2070424162322,33.26602204571577,334.9184803904622
54.73592430635182,89.84257432731832,60.46780560285052,16.379331166097277,307.714508050705
40.80575765766197,114.62679600126627,67.1779667063741,38.23324509860515,406.0369675606446
65.4993440501754,97.79413927746792,75.56878405579697,33.780779859304346,411.34598293722087
42.16746707663763,87.61754204811233,64.67503961659257,32.048237874511,327.81171331363913
46.77938483794324,95.1792123752051,70.3853334692421,37.861527871564114,380.10647278312996
58.135172173696695,106.19397181413436,,43.32379555570061,430.69437537515734
37.69135683566045,91.54413170794038,68.07729756572222,38.11496052014505,343.68583650117534
52.27459934604129,87.66669406650352,85.0283053447817,15.273006149346838,259.3052307579912
63.07142754282428,103.65530817237868,61.44351774410858,19.763384266114386,387.7754460629256
33.92516765438772,103.67449856663085,81.35765013498339,25.00145137843457,290.3448362974814
51.84633858532304,92.39585236943306,92.2988234478948,30.20872840168667,322.22151961084273
52.598827942484235,92.93442541572516,45.34026599847253,34.14127216375299,421.4532092964445
57.8182287177731,103.48074906036454,65.43725693435428,24.194049494772276,373.68607301997537
37.63049289121918,78.27873487754013,81.92486552616649,31.494134115816628,264.91056074813093
36.795433869157236,78.88804338435168,72.56345536748408,23.95693654117342,251.6854111402364
55.21941565616898,89.22333668121345,79.45375048045571,25.107857576064415,325.12779483273044
,96.7982927243223,67.75217775941016,18.74671122521422,327.0814011539953
52.504928503458764,104.66361348397007,76.03907744967479,22.614134031112766,342.0337521389736
53.46448209496975,122.13034325424329,,19.18652315506933,373.4626926333021
,112.86489434803029,89.01338473991768,22.193013976181337,304.32332872260247
52.322536971610035,97.60092205054859,,38.42913437286272,396.0252403483226
52.93072473298681,99.71475688145966,79.05123194490243,22.404808889344455,328.8533197099411
42.85648581973632,84.96205953043287,70.05747640653038,51.05905651869912,403.2300671430163
,99.72230296011415,69.14872531113008,33.946543207047114,439.1945528479528
54.73832920911788,95.67012041619793,69.80930174616455,31.47868898955899,379.03979789450756
,104.84077840507135,79.73342570853956,23.13313775855029,299.72370076661605
56.5655360863383,87.59153584671516,69.94818623015685,35.602479035271934,384.60585954838433
40.253183297726785,107.79019771361759,78.47729828275695,25.39489739009781,323.41720125600904
57.87084603742452,122.99108369503867,99.90480958374526,30.976078517162893,400.2875678460467
61.58595579007404,98.36859777314713,85.4534964411803,50.48067630615036,456.22012932785475
41.7931768164829,106.02567583148412,,29.2315208022028,351.2704076881919
59.63376129244322,110.35215987566669,89.41456706596733,39.194186610285406,421.81182099941753
54.12780926936498,93.98169292171245,70.10309552374139,24.3745885989929,349.8911108391267
58.2206015999449,103.36138722715626,50.542505577865754,29.720092076024308,421.06922768114947
68.96792982653947,100.18888601172692,62.902964268991155,44.16640508508408,498.5974376044759
47.54611883997129,101.46514147823248,52.55049694768973,24.98426353769786,366.47915845241397
42.4626383564251,88.404853242168,70.78183819150429,44.49958846397543,368.86934261166635
,100.36765261388415,75.22102055027462,35.662015483643806,354.5069255227198
41.841897150345616,107.46997436868175,95.1172477473034,25.50026579284586,296.3855734514543
49.228982905858956,121.76715411692562,78.92312848516995,35.05926191244417,417.27682961839355
53.41151974816644,114.3890623912781,72.37079365429364,37.78043559701384,428.31511603715853
52.766907993300194,132.29773686267333,84.95286697420187,34.97447969773757,433.13389886882084
,88.48978655667926,48.46637629190538,17.43820224087635,339.40061145535896
50.13001891877907,113.08480955081018,77.82737469730279,24.182902593401053,354.2886925893622
64.53534077157317,102.75013008607527,,28.019850915587963,372.6907160261118
47.35343166762044,132.8470439982651,57.2569650506419,29.40453256719963,431.56755157479853
77.20169166589619,87.87552571967272,88.72504851848315,34.96537678040542,417.9321340616525
56.25667347765006,87.40417236728835,79.06195688993297,31.42160800746603,354.6008626557457
,91.00911031833967,70.01654503319038,19.31724513031919,280.67494472460686
39.29107501938888,68.1415641353529,82.59338239327542,33.04158280804771,257.597730255504
,92.11367467478858,102.24831429365275,34.88468596227059,334.6292374347661
47.76537214674149,88.61301007669454,77.18239506070194,34.478323583448315,342.643825640901
57.14000494092092,102.25590679714311,77.97864703560403,38.64624580443697,407.7570176354281
54.73237624573545,105.12633963665739,69.48766920551707,36.67137723639123,424.42080465664617
49.271710873431275,128.1425625882383,64.8018675664225,33.6734406338275,445.97803043532497
41.532062819315954,114.25635757279075,84.96402979853094,29.438674308330825,342.31273526990793
,91.34644516506395,64.7269940890936,16.71231253187207,257.14066177837253
45.53485047932979,86.52377992977463,75.8587948466327,33.436945753060684,330.65361607957004
58.56398794323472,107.37878757259759,69.2681106388186,31.66150149730489,402.9847046637695
52.14093744130204,80.19650189469037,80.7477579089567,32.17263069756299,323.14881512750077
37.542612212880115,127.47188148781531,79.00394526344338,19.786011393437526,324.799806052867
51.73180925851182,117.69160181081931,87.45047933109478,21.3515476767339,339.8010030579929
53.85317379728837,92.96236521842943,68.87980321374303,38.42522282666323,396.4599368503325
41.16142563798867,74.30298206363683,71.76150077647955,29.68355876914676,292.170657587355
51.53725105945528,120.3080856124812,63.254835410612316,35.452005578980994,445.3579079096687
50.58208718446,98.28190232121074,69.66848087908666,30.22654700904369,361.85763796443223
38.57029702169377,118.56724467960193,79.52760591653822,30.23804911596596,357.3690819201225
