feature_1,feature_2,feature_3,feature_4,target
60.835849007422986,110.07620936615938,68.81203159389347,36.840869057237505,456.76165760091516
67.7421250413802,105.90867959854228,,21.611807094358454,394.34723022159653
52.60265558367727,86.87461888515632,78.60186701994871,20.3917586713846,299.06402424770755
46.38614232818162,93.75708995904789,78.38649171467921,28.481579842020633,329.328858082362
45.49898866309776,82.28826906024491,83.95872114817284,41.52058813226763,342.11636718208666
44.537398289691026,114.70727499280858,70.44804096194005,24.449053433535855,347.3890098379983
59.81068653674703,96.16177963494202,61.33598473834904,33.639775124807784,418.25555904800467
57.12271489505878,126.88233866140948,59.23601629233221,33.64048911151172,468.48145604337657
51.20225633434213,,68.04893720588584,36.0861819973649,396.3234494000806
42.77818692073028,96.70389544895684,63.57779430390451,43.31552203158568,401.12722291298394
76.29212631300273,95.24767358062303,71.3565995363069,42.49525139812885,485.14923678689615
59.1237461396287,96.33700247211357,90.69094572911979,25.24315332928396,335.73211125660043
34.02288080226591,,70.47266152939574,13.216836469530609,255.7302765256272
44.83743984062873,137.6861136486748,70.46818966398531,24.571765317082058,398.935037921285
59.31776097408706,94.9171049485096,,,377.7906652277797
42.00461078767316,95.40469808843037,70.13250010545521,27.106837778514745,324.29725674801074
53.51547958825889,,,45.743191543425084,443.06401843408344
59.50796300336148,116.3541175951639,81.49043066977616,,420.2296258787405
16.11571917343607,78.68523158390832,85.61701265715976,35.22969504204955,220.37576528422204
,106.82639105364468,87.03855839686828,31.73771447717875,361.0047205607525
,87.73862235968257,99.68222664877223,27.22693453207342,292.70581330553017
45.8792754431621,108.29909033426424,81.83231335406926,14.601506576298668,286.53938308843806
53.016951349460406,92.59360086459316,101.81374681619171,29.371058891668117,312.1501703835154
56.57519607495875,65.43846490364069,65.68221830328429,56.037178345233016,430.06961870559394
51.42050944324609,105.54366404031228,100.09541882909502,20.04433280129733,302.62236655229333
46.261726059505676,105.41717155520303,70.43548734936492,15.481015645006204,300.20464594221943
56.326212997842696,91.31379537280856,71.61577283084358,45.491114420551284,421.4499992560824
50.49053409274357,90.42484209785496,,35.93666375895468,365.8325584188946
,80.32940912368521,72.37655146609522,,323.05905314072146
36.87720614661081,111.59649912308308,,40.90139089893646,388.99937290933644
34.373452147339215,113.23323673700212,68.03966397013873,23.347984456351227,323.50699066528006
36.687702072859295,86.81423672236166,84.95954607685647,29.147241912682787,272.0841620481962
52.78329061220215,91.90098310691724,68.36597958454584,37.64123293520659,392.2501076382292
,,82.8673247790347,46.882834942563164,410.4645389207134
35.19715901792537,134.0629792155332,93.33268343428517,20.651645482747135,325.0500744143423
56.45917825793811,108.17682621383398,70.71477156230712,40.24587566848316,441.47082724979686
63.74309513179095,85.8487672748743,84.53260101575013,33.05471248672787,366.43135130064496
44.015063832836645,104.55670464235759,81.70991146683822,,346.0597328910682
32.59018142631626,79.34962689042877,102.034642586637,29.938166221962096,224.16292566439182
42.90873615098087,110.76985464874257,68.9420332218606,18.922827034443173,314.68920927703624
58.54460626794694,125.13321090316728,84.54085940166941,37.70471198570426,449.8295391423774
55.48529858534774,125.19687527625936,55.48786689868136,23.741847837389376,428.0815460830674
40.775673139885214,111.02340255211507,69.04969907115824,21.362474379981222,323.5298141081767
65.21172137764742,91.24881466197806,79.2407140511629,37.0836716712027,412.7843255030797
63.48280065926399,80.48647365228811,91.71791962907737,36.313072201173426,355.1683606603858
42.66993936723359,78.99692434946337,60.288799620189565,,320.37656314351983
42.567099970350334,57.90674335752185,84.43308768889332,38.63634896649313,270.6712659595086
44.071720626205106,110.40783644511882,,41.407492651832925,407.83730262111186
44.92667224611454,98.45746719663401,56.741668159292246,40.465792622604326,410.50455083832
59.505380079284436,113.6382424967969,77.17904215138547,25.773768212784162,386.58126293605056
54.25329060476594,121.42047227852183,95.50993479573854,38.1128394502377,415.7455764373584
58.77078769350587,,61.554928081060595,31.69312782006919,425.1943860048419
56.735651431867,,,43.80726216281899,431.50991338554127
67.14527068193732,93.035194832538,63.160332184325206,29.010173309862616,408.51835685527305
39.4061445619086,94.80873374241388,69.37700481707981,27.148226901053356,317.97949817326634
53.803585303839164,110.92704868709401,92.1860417222956,25.089624985256986,346.85238688305805
28.261787437653023,97.38437454452034,71.74170629410341,,301.43859933696257
36.83044425903142,95.21488499870765,91.81878885018392,33.73380374073683,286.24980440671794
,,88.30864857517903,33.887698263418166,353.283959702723
54.18206612754536,113.29495294092385,70.64714503818662,32.793380322494855,410.5304669660153
,89.61007663254846,68.9688064727252,35.368296101438446,365.7350421237916
44.32807581187322,,64.24801431822598,28.219665312684814,347.3478380279115
46.105821225069626,103.67916756667644,63.82942566967915,23.019877475265027,353.4028353509113
63.694409764241044,117.40332855377859,79.23848873409412,22.321376024690817,399.05113401673185
46.1596782211986,96.41054834800872,,37.80040876242775,369.7947829368797
67.49241622043527,89.23264920922416,67.51673478084952,33.76257848422632,407.16929504911735
57.940170735411336,92.73458583591467,56.41484493452066,15.153297832397408,335.8863423151215
54.5753734614823,115.7958614952307,,38.77402741439953,440.1188796034407
38.064030896790044,130.49957947905196,69.365373851264,45.04348117122124,450.9143560973669
59.35238161399627,80.29363279470951,,24.272665193931736,324.2221479279253
45.06229422251501,83.57047577395214,78.65594194437698,32.68928037020833,312.2381094604856
38.055602419943,97.46804819946782,44.97836566334564,26.212335250941123,349.1604033447872
55.12843613079377,,56.600704755490504,35.02645540376933,427.71569545280994
36.1205393943346,111.80454348332493,102.55731692166226,20.6719288873982,267.62849589335866
42.377585378704175,86.6330048709777,68.92067391960458,29.428434743209753,309.7564945054483
,84.05336445025804,44.79080277122965,37.850513023990246,404.6489872876533
72.18421424114727,,57.600717845804965,39.885693914390714,493.2284364342168
43.13084244207512,96.12398919689247,104.8136084236972,33.41196655135751,297.60678826672813
45.41783480699425,113.90081496657287,66.56403047676191,27.287637574322087,375.368768206444
57.323450544216456,107.31039704785576,88.90818293876588,17.25919132525113,324.30391788934134
37.61704311623954,108.33069021449828,,23.939602310085746,313.23463557694635
54.42806381020915,98.432779804347,69.18039555001235,26.24581276196176,356.07505280117095
62.05926807616588,135.3337038785231,84.30534564915712,24.418129733587087,424.3106554103242
,87.4337802760936,46.387719895724544,,375.4081705308914
60.26154281396866,109.16214750632163,57.706408561720764,27.26489811062972,420.5060407170827
52.91449923211806,80.95465019390339,69.09178785432528,,344.0530722074967
42.69318036196219,83.89798483390821,58.8851472207647,39.62101840838131,371.3051951162971
,90.88981601851818,68.03066653795234,26.74830223016511,333.1099159356771
46.202426600197576,124.43985004927039,85.24455654819394,18.9370641819662,338.10101495956764
,103.95841645681028,,24.386339215001,342.42746945130136
51.52717899219829,91.14282897183438,90.96740442611507,34.66870775978617,328.5076005157507
55.88199934971857,105.6165448893186,77.34450341222093,35.42355027962139,402.1067830521444
55.08668249587136,,86.90952997793431,33.248681576129876,371.2879442504654
25.68286428737852,92.6203994629132,,40.40589844710413,319.5044725139797
,79.0505671631766,67.91669419968261,28.509095440984115,317.6737069258838
34.90578086593237,121.57813726768435,92.76681666650266,46.41732918407459,390.1691265609297
,,66.48779654476719,36.545497088847256,390.38258957746723
,132.60607560202357,79.12613787749159,9.812100238336981,336.47696372409547
59.76148358084709,114.1048243081132,84.22676835869368,44.40526903970853,457.6861550676019
,108.26979587141564,85.09791245365028,23.864107118914227,333.4096872960581
52.5921801834326,93.4719350707455,61.01468795735977,21.727190484344554,343.1822916619889
57.93056380657429,83.56981654214624,87.6234048699392,34.19016887866315,331.7492743002913
62.277522598193,96.73403523267329,63.25253704671276,16.09455622130765,359.80189513262735
,83.13561108691253,84.72844386419993,24.43624614942709,279.57775409927086
50.941794416804086,109.75285571096131,81.42208165258918,42.45678832499366,421.2348073407936
,124.48978746545696,84.82356794135879,34.44974063198002,401.32039954658205
44.57401035568924,96.08631600824305,60.539957746811666,36.49791824751376,378.9636939013661
42.308847765576104,114.16736458586796,82.05515691281269,24.74471519602021,337.38083811515145
27.281140835740647,89.66156394674715,88.02712411689807,17.693040008255174,190.31718836006044
39.233390654756704,95.46299742688973,77.32074939794089,35.65453943450987,340.8942008951234
32.21369166790197,87.77554023151836,65.17659984474508,37.44204924993561,322.8269722182055
62.55198484453253,68.00300447394234,86.03697137193588,37.07994708864888,345.36211697927496
51.88416008297428,,,,369.98376387674796
,,54.906668834067645,22.263454052223434,358.97630339477445
42.82514813918918,115.98791498142457,64.24572645220007,49.50215670447784,457.76655826187374
50.29779263234624,111.93157379003932,68.68446562527632,33.838299543873404,405.26027948202136
41.52020122344666,112.13429348558493,93.06981945167587,28.608906867286656,316.3523080468886
51.74018556620604,85.38945665323185,90.96219703567456,28.644406100133057,306.59278051004253
52.45733982921353,106.89245959106039,90.92362237268011,,368.06890017917453
41.38616297643256,123.73890948222387,77.7883233322064,38.55686609726385,400.0590828511089
41.19538035177594,105.69801776063622,85.96313750135039,,328.2973407396589
59.62199354595117,127.42890419597497,61.31064709576931,36.868105227579974,488.3213629170547
,130.28449166679795,,,422.0721620649374
42.189795707351095,95.97297594562532,80.41959241979515,29.101168868236954,318.68650736373115
46.29493698310481,89.54590382379142,62.10121131229056,35.13000314662711,364.58381431318156
